item,title,genres,other
4918,6899,Unknown,0
3890,6857,Unknown,0
15400,1618,Unknown,0
2043,8732,Unknown,0
17162,9111,Unknown,0
14060,7719,Unknown,0
7088,459,Rock,134
19120,5429,Unknown,0
10613,6220,Unknown,0
18894,2980,Unknown,0
10831,4094,Unknown,0
11600,247,Pop,106
2545,4141,Unknown,0
184,3876,Unknown,0
15834,7489,Unknown,0
16595,6494,Unknown,0
8361,3704,Unknown,0
10288,4761,Rock,134
17989,1188,Unknown,0
7306,6328,Unknown,0
6777,4583,Unknown,0
11091,852,Unknown,0
10900,352,Unknown,0
11983,5869,Unknown,0
5943,8678,Rock,134
16018,4453,Unknown,0
13104,7242,Unknown,0
10085,2546,Unknown,0
13205,8021,Unknown,0
11417,6950,Unknown,0
3231,7188,Unknown,0
6406,9273,Comedy,206
6603,6011,Unknown,0
7986,2988,Unknown,0
75,2171,Unknown,0
13555,4988,Unknown,0
14384,2927,Unknown,0
13901,535,Unknown,0
10514,8370,Unknown,0
9478,772,Unknown,0
12860,3630,Unknown,0
14629,1335,Unknown,0
13463,7688,Pop,106
13018,8516,Unknown,0
17609,8436,Unknown,0
5446,8879,Unknown,0
2491,1926,Unknown,0
1924,5485,Unknown,0
19183,1070,Unknown,0
8683,2860,Unknown,0
5358,5814,Unknown,0
5673,2020,Unknown,0
13304,4777,Unknown,0
17439,5493,Unknown,0
2891,3800,Unknown,0
7128,8291,Unknown,0
2285,3996,Unknown,0
6042,7923,R&B,114
9488,7179,Unknown,0
421,5751,Rock,134
2729,1582,Unknown,0
11084,9005,Unknown,0
11019,8715,Unknown,0
6763,5410,Unknown,0
4180,5220,Unknown,0
3005,7523,Unknown,0
708,3058,Unknown,0
8940,1957,Unknown,0
12974,8761,Unknown,0
1993,6506,Unknown,0
1745,7425,Unknown,0
20502,422,Unknown,0
9867,5170,Unknown,0
14076,5767,Unknown,0
15082,6433,Unknown,0
19429,8891,Unknown,0
12871,6372,Unknown,0
19977,9142,Unknown,0
18797,2747,Rock,134
8380,9263,Unknown,0
74,4723,Unknown,0
4285,6364,Unknown,0
1355,7089,Unknown,0
15507,2498,Unknown,0
16759,7609,R&B,114
18676,7595,Unknown,0
12576,8441,Unknown,0
9413,4131,Unknown,0
9833,2741,Unknown,0
18995,1180,Unknown,0
8873,7539,Unknown,0
5383,7847,Unknown,0
15619,2369,Unknown,0
6127,2290,Unknown,0
9290,8744,Unknown,0
1445,6631,Country,54
7990,6997,Unknown,0
16066,5511,R&B,114
14461,7706,Rock,134
16859,7364,Unknown,0
14605,1013,Unknown,0
3687,5035,Unknown,0
14974,8078,Rock,134
15666,5380,Unknown,0
1024,975,Unknown,0
1898,4203,Rock,134
453,3677,Unknown,0
19539,7691,Unknown,0
4532,3071,Unknown,0
10671,2772,Unknown,0
18602,4526,Unknown,0
8373,4091,Unknown,0
10790,7660,Unknown,0
5488,3811,Unknown,0
6176,3371,Unknown,0
12886,7092,Unknown,0
3833,6099,Unknown,0
2791,1915,Unknown,0
18447,5593,Unknown,0
9265,4319,Unknown,0
11394,7825,Unknown,0
12342,8913,Unknown,0
20034,2862,Rock,134
1326,8510,Unknown,0
19659,6470,Unknown,0
1432,3630,Unknown,0
3609,4388,Unknown,0
14000,135,Unknown,0
8234,6262,R&B,114
6080,3706,Unknown,0
7546,2067,Rock,134
10615,6262,R&B,114
5642,7413,Unknown,0
10470,3586,Unknown,0
6166,1707,Rock,134
19409,2868,Unknown,0
11805,6741,Country,54
13145,6200,Unknown,0
8097,1360,Vocal Jazz,84
12308,3525,Unknown,0
3157,4988,Unknown,0
17929,2872,Unknown,0
13010,6069,Unknown,0
9997,3512,Unknown,0
13873,6585,Mainstream Dance,14
19876,7905,Unknown,0
18084,2820,Unknown,0
1367,7616,Unknown,0
15906,485,Unknown,0
1452,6937,Pop,106
3816,1926,Unknown,0
3702,3869,Unknown,0
4143,4543,Rock,134
15358,6335,Unknown,0
5792,4624,Unknown,0
6161,5113,Unknown,0
10868,7366,Unknown,0
3982,1734,Unknown,0
16600,5953,Unknown,0
9239,7089,Unknown,0
15387,8510,Unknown,0
1473,7819,Unknown,0
8759,2940,Unknown,0
7694,874,Unknown,0
19427,217,Unknown,0
7968,4662,Unknown,0
20484,2763,Unknown,0
15646,2573,Easy Listening,211
15010,7179,Unknown,0
4675,7965,Unknown,0
15675,4988,Unknown,0
436,6614,Unknown,0
12610,4944,Comedy,206
13109,2832,Unknown,0
12549,4429,Unknown,0
9452,1915,Unknown,0
11111,2379,Unknown,0
10922,4467,Unknown,0
17854,7041,Pop,106
1413,2820,Unknown,0
4389,1855,Unknown,0
1247,5793,Unknown,0
12372,1982,Unknown,0
3406,4650,Unknown,0
6757,3987,Country,54
9807,2638,Unknown,0
2850,4761,Unknown,0
7313,1267,Unknown,0
13375,8554,Unknown,0
16361,4944,Unknown,0
13716,6038,Unknown,0
5393,6133,Religious,123
2123,5267,Unknown,0
19922,8825,Unknown,0
7778,5511,R&B,114
19680,2707,Unknown,0
8958,6534,Unknown,0
16038,5353,Rock,134
6179,9271,Unknown,0
5973,6996,Rock,134
237,8761,Unknown,0
5739,7656,Unknown,0
16703,5864,Unknown,0
18790,4203,Unknown,0
15870,480,Unknown,0
3021,3118,Unknown,0
8597,4186,Unknown,0
19148,2037,Unknown,0
10133,5499,Rap,35
16032,229,Rap,35
314,3776,Unknown,0
12525,151,Rock,134
5702,8760,Unknown,0
14159,4719,Unknown,0
2488,7366,Unknown,0
14275,1680,Unknown,0
11881,9035,Unknown,0
19921,6996,Rock,134
18574,7493,Classic R&B,115
19240,6305,Unknown,0
9002,5657,Unknown,0
2623,6099,Unknown,0
8708,8543,Unknown,0
16376,2564,Country,54
348,9212,Unknown,0
11890,8761,Unknown,0
10191,1816,Unknown,0
3214,9094,Comedy,206
951,4569,Unknown,0
1118,8924,Unknown,0
6658,6198,Unknown,0
7657,5068,Unknown,0
8127,1873,Unknown,0
283,3466,Unknown,0
12723,6006,Unknown,0
6666,3076,Unknown,0
15984,5892,Unknown,0
9239,7089,Unknown,0
6900,5007,Unknown,0
4940,2974,Unknown,0
6633,4643,Unknown,0
18291,1682,Unknown,0
17049,579,Unknown,0
17637,1453,Unknown,0
15217,292,Unknown,0
16319,106,Unknown,0
17554,2958,Unknown,0
10335,5958,Unknown,0
17087,4931,Unknown,0
7436,7386,Unknown,0
6812,2955,Unknown,0
19056,2653,Unknown,0
4427,3657,Unknown,0
2719,567,Unknown,0
13003,2498,Unknown,0
12111,7088,Unknown,0
8371,2829,Unknown,0
3979,5045,Unknown,0
4877,2215,Unknown,0
15811,443,Unknown,0
1314,5249,Unknown,0
17469,5568,Unknown,0
5601,5039,Unknown,0
3319,3811,Unknown,0
9724,2103,Unknown,0
5646,7324,Unknown,0
1086,2709,Unknown,0
3133,935,Unknown,0
3565,6370,Classic R&B,115
13390,3575,Unknown,0
16961,6331,Unknown,0
18039,5560,Unknown,0
225,485,Unknown,0
14456,8770,Unknown,0
7595,6083,Unknown,0
11644,5024,Unknown,0
14182,5066,Unknown,0
14149,3666,Unknown,0
2661,6779,Unknown,0
5109,5864,Rock,134
2268,3575,Unknown,0
13045,7423,Unknown,0
13939,8030,Unknown,0
10392,8734,Unknown,0
15569,6346,Unknown,0
2917,7116,Unknown,0
15283,5617,Unknown,0
20108,3845,Unknown,0
7958,1804,Unknown,0
6286,6829,Unknown,0
4107,5793,Unknown,0
6663,4865,Unknown,0
19507,1235,Unknown,0
14361,4944,Comedy,206
19940,3252,Unknown,0
3962,1618,Unknown,0
19214,4030,Unknown,0
4400,3743,Unknown,0
7288,5225,Unknown,0
7895,7041,Pop,106
689,2600,Unknown,0
15692,221,Unknown,0
6289,697,Unknown,0
15885,1951,Unknown,0
224,5871,Unknown,0
15047,3500,Unknown,0
19301,7381,Unknown,0
19142,5205,Unknown,0
1261,3410,Unknown,0
7712,3869,Unknown,0
15318,3827,Unknown,0
5523,4297,Unknown,0
379,7107,Modern Rock,159
6994,7657,Unknown,0
2465,106,Unknown,0
5607,6572,Unknown,0
2299,7262,Unknown,0
5844,5511,R&B,114
17905,39,Unknown,0
18954,7595,Unknown,0
19794,7923,R&B,114
3415,5016,Unknown,0
15889,8019,Unknown,0
16858,5499,Unknown,0
19387,7595,Rock,134
18028,6728,Unknown,0
219,6234,Unknown,0
12093,3865,Unknown,0
15816,6865,Unknown,0
16694,8970,Unknown,0
8503,1293,Unknown,0
13346,9109,Unknown,0
10769,4700,Unknown,0
652,7262,Unknown,0
5440,1159,Unknown,0
2935,3704,Unknown,0
15317,8298,Unknown,0
2290,1545,Unknown,0
19662,6348,Unknown,0
10750,1637,Unknown,0
20058,8301,Rock,134
16510,8078,Unknown,0
5531,1789,Rock,134
14741,2720,Unknown,0
17225,2750,Unknown,0
19865,4123,Unknown,0
339,5499,Unknown,0
9040,2428,Unknown,0
11711,2067,Unknown,0
14173,8872,Unknown,0
6821,6690,Unknown,0
18954,7595,Unknown,0
12130,4016,Unknown,0
14372,73,Country,54
129,3827,Unknown,0
12792,4720,Unknown,0
1515,7366,Country,54
6084,7565,Unknown,0
11695,8760,Unknown,0
924,3706,Unknown,0
492,958,Unknown,0
7159,1501,Unknown,0
2797,3611,Unknown,0
3283,2964,Comedy,206
118,5499,Unknown,0
11385,167,Unknown,0
11295,4744,Unknown,0
2395,4703,Unknown,0
19706,4408,Unknown,0
7595,6083,Unknown,0
17355,4045,Unknown,0
4026,8715,Rock,134
20305,8970,Unknown,0
6621,6027,Unknown,0
16454,8444,Unknown,0
5123,5061,Unknown,0
12043,198,Unknown,0
16488,1471,Unknown,0
15946,5381,Unknown,0
13653,594,Unknown,0
1135,5485,Unknown,0
14351,676,Unknown,0
18403,3869,Unknown,0
11884,5869,Unknown,0
16610,9426,Unknown,0
2957,5936,Unknown,0
9232,7819,Unknown,0
19176,4879,Unknown,0
10048,4164,Unknown,0
2214,8846,Unknown,0
9915,8337,Unknown,0
1230,8034,R&B,114
18022,732,Unknown,0
14915,1529,Unknown,0
15722,7996,Unknown,0
388,7634,Pop,106
8154,852,Unknown,0
14562,7975,Unknown,0
11072,3375,Unknown,0
891,8829,Unknown,0
6600,8477,Unknown,0
9459,5536,Unknown,0
9310,2697,Unknown,0
11390,1127,Unknown,0
10463,6125,Unknown,0
19252,6237,Unknown,0
11264,3430,Unknown,0
5240,6996,Rock,134
4931,2483,Unknown,0
9239,7089,Unknown,0
13672,9209,Unknown,0
19116,9054,Unknown,0
18028,6728,Unknown,0
16732,821,Unknown,0
5654,6013,Unknown,0
5405,1055,Unknown,0
13049,51,Unknown,0
4059,5922,Unknown,0
19511,2236,Unknown,0
11697,2100,Unknown,0
1805,7481,Unknown,0
16565,2183,Rock,134
13082,1123,Pop,106
2490,4279,Unknown,0
762,2653,Unknown,0
2661,6779,Unknown,0
4309,2657,Unknown,0
8054,1658,Unknown,0
9719,4535,Unknown,0
4165,1314,Unknown,0
8736,535,Speed Metal,149
15667,6918,Rock,134
1432,3630,Unknown,0
12954,5143,Unknown,0
15303,3741,Unknown,0
508,1048,Unknown,0
8876,6393,Unknown,0
5691,6996,Unknown,0
9260,6873,Unknown,0
395,6766,Unknown,0
1892,697,New Age,104
3509,7996,Pop,106
2936,943,Unknown,0
16493,9338,Unknown,0
11004,6299,Unknown,0
14547,3013,Unknown,0
14079,6198,Unknown,0
19960,8021,Unknown,0
1143,2535,Unknown,0
11596,9290,Unknown,0
12286,7768,Unknown,0
7799,7353,Unknown,0
19184,5282,Unknown,0
11900,8075,Vocal Standards,212
2280,2999,Pop,106
16774,8662,Unknown,0
4484,8017,Unknown,0
9284,374,R&B,114
6715,7927,Unknown,0
15103,7676,Unknown,0
4872,8577,Unknown,0
10013,5758,Unknown,0
11831,1641,Unknown,0
9452,1915,Unknown,0
10193,3158,Unknown,0
6537,3995,Unknown,0
1963,7595,Rock,134
15447,3704,Unknown,0
7694,874,Unknown,0
5274,43,Unknown,0
15004,5168,Unknown,0
6370,7267,Unknown,0
8661,2772,Unknown,0
7399,3326,Unknown,0
14835,4544,Unknown,0
12929,3769,Unknown,0
15775,7923,R&B,114
12259,6782,Unknown,0
11392,647,Unknown,0
20476,2087,Unknown,0
20036,3951,Unknown,0
8004,1655,Unknown,0
14640,3589,Unknown,0
12165,3704,Unknown,0
549,6082,Unknown,0
1540,5023,Unknown,0
2128,2391,Unknown,0
4574,8021,Rock,134
5590,5045,Rock,134
12770,4799,Unknown,0
3226,4448,Unknown,0
2909,8970,Unknown,0
13584,5761,Unknown,0
3059,5919,Unknown,0
9608,7923,R&B,114
18630,2696,Unknown,0
10882,4525,Unknown,0
9158,7366,Unknown,0
18341,9431,Unknown,0
2956,5052,Unknown,0
9159,5926,Unknown,0
12470,3536,Rap,35
18889,3893,Rock,134
4828,3282,Unknown,0
11512,7088,Unknown,0
6039,4774,Unknown,0
11530,805,Unknown,0
20285,8704,Unknown,0
12010,5365,Unknown,0
12983,8761,Country,54
4215,8863,Unknown,0
7090,3075,Unknown,0
8966,5716,Unknown,0
16333,789,Unknown,0
6716,3042,Unknown,0
317,5987,Unknown,0
11782,634,Unknown,0
8543,8464,Unknown,0
4445,5958,Rock,134
1018,4509,Unknown,0
19172,1734,Unknown,0
16514,4500,Unknown,0
6904,4430,Unknown,0
966,1569,Unknown,0
7110,7188,Latin,88
5416,8793,Unknown,0
12439,7648,Unknown,0
17582,4830,Unknown,0
5677,7937,Rock,134
16020,3165,Unknown,0
15927,6433,Unknown,0
13181,8673,Unknown,0
14867,1229,Unknown,0
7136,9070,Unknown,0
9052,5516,Unknown,0
12424,4483,Unknown,0
359,4593,Unknown,0
14367,3836,Unknown,0
17601,3972,Unknown,0
1216,3109,Unknown,0
17426,1223,Unknown,0
6259,7977,Unknown,0
20023,7597,Unknown,0
10303,5418,Unknown,0
8003,3532,Country,54
17779,3709,Unknown,0
5244,9159,Unknown,0
7588,4207,Unknown,0
8291,5853,Unknown,0
2020,2517,Unknown,0
5417,460,Unknown,0
13498,9317,Unknown,0
7781,2971,Unknown,0
7519,1157,Unknown,0
15150,1012,Unknown,0
3285,3488,Unknown,0
20157,8816,Unknown,0
1491,5146,Unknown,0
17961,3889,Unknown,0
13201,6262,Unknown,0
3187,5351,Unknown,0
8816,3952,Unknown,0
9097,296,Country,54
15640,7050,Unknown,0
15902,2546,Unknown,0
6083,2650,Unknown,0
3471,3512,Unknown,0
6142,685,Unknown,0
1731,1281,Unknown,0
17295,1187,Unknown,0
10962,2033,Unknown,0
16481,6771,Unknown,0
1067,8548,Unknown,0
15292,579,Unknown,0
12269,958,Country,54
18279,2546,Unknown,0
11118,862,Unknown,0
6714,9429,Unknown,0
1418,1669,Unknown,0
8289,3795,Unknown,0
4605,8510,Rock,134
7053,852,Unknown,0
7221,6399,Unknown,0
1503,8472,Reggae,27
8696,8872,Unknown,0
4512,7422,Unknown,0
16075,5797,Rock,134
13358,3029,Pop,106
13767,9401,Unknown,0
2337,6274,Rock,134
3599,5439,Unknown,0
16373,1267,Unknown,0
4730,3524,Unknown,0
19507,1235,Unknown,0
19304,9429,Unknown,0
243,2282,Unknown,0
7549,650,Rock,134
17089,2765,Unknown,0
12269,958,Country,54
2715,4541,Unknown,0
18028,6728,Unknown,0
15176,5827,Unknown,0
12392,1428,Unknown,0
10590,4637,Unknown,0
19308,3491,Unknown,0
3578,8301,Rock,134
15103,7676,Unknown,0
8665,3651,Unknown,0
16392,608,Unknown,0
15981,176,Unknown,0
17839,3148,Unknown,0
7896,4632,Unknown,0
372,4720,Unknown,0
6061,3529,Unknown,0
4187,6832,Unknown,0
16594,7366,Unknown,0
6042,7923,R&B,114
17613,7364,Unknown,0
352,4988,Unknown,0
9203,2556,Unknown,0
1050,5044,Unknown,0
13229,8024,Unknown,0
434,233,Unknown,0
14111,2772,Unknown,0
4657,1314,Unknown,0
4929,8932,Unknown,0
14255,417,Unknown,0
13039,8113,Unknown,0
3835,262,Unknown,0
13298,3470,Unknown,0
2935,3704,Unknown,0
14660,4388,Unknown,0
4854,7595,Unknown,0
4929,8932,Unknown,0
9493,5365,Unknown,0
11872,5853,Unknown,0
3753,8539,Unknown,0
12610,4944,Comedy,206
11908,1369,Unknown,0
4729,2667,Unknown,0
4533,7015,Unknown,0
10096,9433,Unknown,0
17445,8638,Unknown,0
6768,698,Unknown,0
1246,3962,Unknown,0
9120,5353,Rock,134
3967,3371,Unknown,0
5502,65,Unknown,0
7262,2551,Unknown,0
12555,1665,Unknown,0
18976,287,Unknown,0
4264,7634,Unknown,0
4141,3071,Unknown,0
1633,7422,Unknown,0
3070,1339,Unknown,0
7429,7688,Unknown,0
4348,6262,Unknown,0
2699,3760,Unknown,0
13844,5207,Unknown,0
1893,9209,Country,54
1193,6805,Unknown,0
5934,9345,Rock,134
3065,6560,Unknown,0
1526,2379,R&B,114
16259,3842,Unknown,0
5498,738,Unknown,0
13442,8185,Rock,134
4501,4293,Folk-Pop,69
5734,2860,Unknown,0
10702,8659,Unknown,0
6228,8317,Unknown,0
2278,5901,Unknown,0
17835,7802,Unknown,0
8830,7620,Unknown,0
13312,6853,Unknown,0
929,5814,Unknown,0
2721,3550,Unknown,0
18978,7188,Unknown,0
6143,1117,R&B,114
16610,2715,Unknown,0
7493,5227,Unknown,0
17484,2849,Unknown,0
17378,3672,Unknown,0
1386,7386,Unknown,0
5455,8560,Unknown,0
4301,9099,Unknown,0
4215,8863,Unknown,0
17233,5169,Unknown,0
18286,5325,Unknown,0
7311,7899,Unknown,0
5538,6948,Unknown,0
16591,6062,Unknown,0
17728,4731,Unknown,0
8092,4453,Unknown,0
11511,7353,Unknown,0
696,1251,Unknown,0
7568,6543,Unknown,0
11839,6625,Unknown,0
9287,7989,Unknown,0
13939,8030,Unknown,0
28,8813,Unknown,0
19883,5149,Unknown,0
11563,8574,Rock,134
20158,2363,Unknown,0
566,1529,Unknown,0
3792,877,Unknown,0
1695,1192,Unknown,0
15520,241,Unknown,0
15870,5833,Unknown,0
1700,2567,Folk,65
9240,5650,Unknown,0
17322,7495,Unknown,0
6919,8060,Unknown,0
18109,8472,Unknown,0
16611,4720,Unknown,0
11138,2785,Unknown,0
7869,7688,Pop,106
18053,6154,Unknown,0
19134,6204,Unknown,0
1550,4714,Unknown,0
14883,4931,Unknown,0
16013,4241,Unknown,0
10667,3575,Unknown,0
5135,1974,Unknown,0
18154,6133,Unknown,0
7008,1974,Unknown,0
5507,4076,Unknown,0
785,1853,Unknown,0
11845,6176,Unknown,0
7466,6050,Unknown,0
9346,8510,Unknown,0
16954,5601,Unknown,0
16071,2638,Unknown,0
8913,1707,Rock,134
18842,8216,Unknown,0
14633,433,Unknown,0
6425,5119,Unknown,0
6502,8121,Unknown,0
332,6439,Unknown,0
15052,6138,Unknown,0
12384,2940,Unknown,0
2076,2772,Unknown,0
16361,4944,Unknown,0
15891,5963,Unknown,0
16755,8536,Rock,134
6761,77,Unknown,0
8086,3905,Unknown,0
4473,5103,Unknown,0
13497,8798,Unknown,0
15390,6951,Unknown,0
9578,4019,Unknown,0
18761,7709,Unknown,0
2433,764,Unknown,0
12547,8909,Unknown,0
6465,8647,Unknown,0
14874,1154,Unknown,0
9216,1765,Pop,106
4334,2445,Unknown,0
13567,5785,Unknown,0
16482,4716,Unknown,0
10410,7196,Unknown,0
978,1499,Unknown,0
11113,1896,Unknown,0
11769,8058,Pop,106
6801,5864,Unknown,0
16140,7662,Unknown,0
7562,8760,Unknown,0
4312,5394,Unknown,0
17271,2762,Unknown,0
16230,862,Unknown,0
15006,7482,Rock,134
840,7639,Unknown,0
12653,703,Unknown,0
3135,3130,Unknown,0
20189,817,Unknown,0
16726,717,Unknown,0
17,7188,Unknown,0
16899,447,Unknown,0
12303,155,Unknown,0
8225,8214,Unknown,0
3147,3990,Metal,148
17227,4980,Unknown,0
3043,2293,Unknown,0
13720,9317,Unknown,0
2502,3555,Unknown,0
1122,3282,Unknown,0
7315,7799,Unknown,0
12700,8829,Unknown,0
2012,6951,Unknown,0
9667,4493,Unknown,0
9007,7047,Unknown,0
13481,8329,Unknown,0
14305,1228,Unknown,0
18912,9089,Unknown,0
9496,7034,Unknown,0
1006,1653,Unknown,0
13154,593,Unknown,0
8447,7432,Pop,106
7291,8909,Unknown,0
12685,7848,Rap,35
14379,3975,Pop,106
20528,5319,Unknown,0
1676,276,Unknown,0
15048,5007,Unknown,0
18153,4720,Unknown,0
18954,7595,Unknown,0
9876,6151,Unknown,0
8157,7061,Unknown,0
17576,6505,Unknown,0
18002,2951,Unknown,0
16704,7688,Unknown,0
1601,6211,Unknown,0
2695,5853,Unknown,0
5873,7958,Unknown,0
1151,5568,Unknown,0
18193,2638,Unknown,0
3217,3440,Unknown,0
8543,8464,Unknown,0
19273,4102,Unknown,0
19048,7899,Unknown,0
2879,1219,Unknown,0
2286,6610,Unknown,0
11814,2384,Unknown,0
11077,5510,Unknown,0
6293,7088,Unknown,0
9229,880,Unknown,0
7008,1974,Unknown,0
13570,6687,Unknown,0
12258,3265,Unknown,0
8305,3282,Unknown,0
16125,5396,Unknown,0
18471,5410,Unknown,0
15159,886,Rap,35
16870,1585,Unknown,0
1028,8560,Unknown,0
4085,6857,Unknown,0
13375,8554,Unknown,0
17735,2628,Unknown,0
9378,3811,Unknown,0
16099,8181,Unknown,0
11556,4716,Unknown,0
13926,7262,Unknown,0
3234,3733,Unknown,0
14887,7428,Unknown,0
20050,9429,Unknown,0
16074,2513,Unknown,0
6829,114,Rock,134
1496,1001,Unknown,0
18045,7276,Unknown,0
20421,2699,Unknown,0
749,1480,Unknown,0
20325,6348,Unknown,0
17816,2564,Unknown,0
6557,324,Unknown,0
3066,3706,Rock,134
15659,4568,Unknown,0
14935,8970,Unknown,0
14753,7648,Rock,134
8625,4643,Unknown,0
8381,4664,Unknown,0
16373,1267,Unknown,0
2698,5045,Unknown,0
254,3576,Unknown,0
7308,8652,Unknown,0
10818,5580,Unknown,0
1706,8811,Unknown,0
9013,8574,Rock,134
6833,8308,Unknown,0
7988,4032,Unknown,0
10584,7454,Unknown,0
18343,2498,Unknown,0
10657,8472,Reggae,27
2805,7620,Unknown,0
18607,6122,Unknown,0
6179,9271,Unknown,0
9966,1269,Unknown,0
3096,2344,Unknown,0
2777,2384,Unknown,0
3504,507,Unknown,0
7441,5728,Unknown,0
2444,5531,Unknown,0
10004,1863,Unknown,0
351,9397,Unknown,0
17913,6328,Unknown,0
16734,686,Unknown,0
18920,3076,Pop,106
12401,3772,Unknown,0
19749,7676,Unknown,0
5834,2640,Pop,106
19979,6423,Unknown,0
2876,3228,Unknown,0
332,6439,Unknown,0
19915,6918,Unknown,0
9211,288,Unknown,0
2488,7366,Unknown,0
19402,1219,Unknown,0
3752,2999,Pop,106
12711,3034,Unknown,0
6707,4883,Unknown,0
18779,1730,Unknown,0
18436,1262,Jazz,74
4692,7818,Unknown,0
18032,5478,Unknown,0
15964,4228,Unknown,0
3367,5574,Pop,106
10191,1816,Unknown,0
11283,8914,Unknown,0
14550,9356,Unknown,0
18034,6809,Unknown,0
16933,4074,Unknown,0
212,4459,Unknown,0
9838,6127,Unknown,0
18914,5640,Unknown,0
11293,3952,Unknown,0
15538,5052,Unknown,0
10080,3071,Unknown,0
3286,4624,Unknown,0
13090,8132,Unknown,0
11844,5305,Unknown,0
3789,6328,Unknown,0
13016,6534,Unknown,0
6599,4205,Unknown,0
7196,8745,Rock,134
14547,3013,Unknown,0
8305,3282,Unknown,0
2200,7609,Unknown,0
5101,8058,Pop,106
6991,7366,Country,54
8535,2940,Unknown,0
8002,3251,Unknown,0
7777,1141,R&B,114
10914,5305,Unknown,0
525,6554,Unknown,0
9192,8735,Comedy,206
12522,6832,Unknown,0
7865,8359,Unknown,0
6487,1955,Unknown,0
5169,4587,Unknown,0
14982,2989,Unknown,0
14041,2870,Unknown,0
4468,2857,Unknown,0
1723,2352,Unknown,0
9478,772,Unknown,0
8995,9214,Unknown,0
17165,8164,Unknown,0
18426,9317,Unknown,0
18942,8870,Unknown,0
17506,1214,Unknown,0
20322,2957,Rock,134
19232,5156,Unknown,0
627,4261,Unknown,0
4015,2089,Unknown,0
4644,2379,Unknown,0
15432,6370,Unknown,0
1551,7295,Unknown,0
3755,6469,Unknown,0
16954,5601,Unknown,0
2653,5643,Unknown,0
3227,2746,Unknown,0
5129,5983,Unknown,0
18919,4448,Unknown,0
15052,6138,Unknown,0
15504,8151,Unknown,0
18906,3375,Unknown,0
3216,150,Unknown,0
112,4114,Unknown,0
12776,5797,Unknown,0
14234,575,Unknown,0
10078,3980,Unknown,0
12432,7764,Unknown,0
13460,5668,Unknown,0
9834,5574,Pop,106
954,6028,Unknown,0
15890,7234,Unknown,0
18623,6087,Unknown,0
5321,8391,Unknown,0
10845,5095,Unknown,0
13118,6585,Mainstream Dance,14
17244,2887,Unknown,0
20039,1395,Unknown,0
9751,4936,Unknown,0
4567,520,Unknown,0
3102,751,Unknown,0
1187,6393,Unknown,0
13698,4030,R&B,114
4034,1665,Unknown,0
6710,8573,Unknown,0
18775,7763,Unknown,0
10208,9054,Unknown,0
4613,2819,Unknown,0
18193,2638,Unknown,0
12319,1061,Unknown,0
17551,7295,Unknown,0
15218,1360,Unknown,0
2154,8331,Unknown,0
18217,8821,Unknown,0
14223,7526,Unknown,0
4264,7634,Unknown,0
4914,250,Unknown,0
5532,3251,Unknown,0
16025,2104,Unknown,0
19031,6612,Unknown,0
18032,5478,Unknown,0
7196,8745,Rock,134
15177,6920,Unknown,0
5006,3952,Unknown,0
7107,3651,Unknown,0
450,6928,Unknown,0
9816,61,Unknown,0
3703,4261,Unknown,0
19169,5162,Unknown,0
2422,8857,Unknown,0
10824,7379,Unknown,0
4127,5095,Unknown,0
15718,2629,Unknown,0
17772,2377,Unknown,0
9666,3743,Unknown,0
4532,3071,Unknown,0
6922,7733,Unknown,0
16569,6494,Unknown,0
18416,258,Speed Metal,149
14204,8857,Rock,134
7162,8021,Unknown,0
16611,4720,Unknown,0
10230,2783,Religious,123
13706,6875,Unknown,0
14929,2587,Unknown,0
3509,7996,Pop,106
3179,1765,Pop,106
7473,4388,Unknown,0
18771,3395,Comedy,206
2348,972,Classic Rock,135
18954,7595,Unknown,0
13774,2377,Unknown,0
9952,167,Unknown,0
14510,7580,Unknown,0
12857,2129,Unknown,0
3999,198,Rock,134
17496,5012,Unknown,0
19184,5282,Unknown,0
48,9345,Rock,134
14940,8746,Unknown,0
19250,3076,Unknown,0
11270,216,Unknown,0
16101,3702,Unknown,0
12513,7052,Unknown,0
11711,2067,Unknown,0
1066,6996,Rock,134
17220,9401,Unknown,0
8406,5797,Rock,134
5605,7047,Unknown,0
13934,1280,Unknown,0
19512,7975,Rock,134
9814,7688,Unknown,0
19582,69,Rock,134
2954,3271,Unknown,0
17731,4933,Unknown,0
8918,2716,Unknown,0
15763,5337,Unknown,0
5239,4642,Unknown,0
10165,2630,Unknown,0
18642,5396,Unknown,0
2318,8584,Unknown,0
7349,301,Unknown,0
6797,8330,Unknown,0
3283,2964,Comedy,206
15522,5609,Unknown,0
8602,1422,Unknown,0
4756,6916,Unknown,0
13744,1655,Unknown,0
10579,5282,Unknown,0
7988,1592,Unknown,0
19592,4410,Unknown,0
3237,5336,Unknown,0
18271,7024,Unknown,0
2977,2179,Unknown,0
4284,6793,Unknown,0
15226,9133,Country,54
16057,8425,Unknown,0
2032,1053,Rock,134
16067,8804,Unknown,0
7416,6873,Unknown,0
8901,5353,Rock,134
14230,5557,Unknown,0
14473,5408,Unknown,0
3157,4988,Unknown,0
7980,4592,Unknown,0
9898,4976,Unknown,0
13468,5293,Country,54
16015,9160,Unknown,0
4313,1360,Unknown,0
11048,1422,Unknown,0
10387,3782,Country,54
7114,1187,Unknown,0
4594,6276,Unknown,0
16609,2667,Unknown,0
