user,item,rating
4525,1804133346,5
1083,1800353477,3
2485,1808403030,5
4089,1800026205,5
3506,1800020345,1
7126,1808418671,4
4623,1807432594,4
1827,1808465610,3
5896,1800019842,4
990,1800123378,4
6505,1808465610,5
846,1808429384,3
1624,1800026398,5
2751,1800026145,5
4877,1808421437,5
6681,1800421139,4
5298,1808465610,4
6877,1800128578,4
6686,1808440575,1
1274,1800238578,4
7399,1800018745,3
5201,1807437047,3
3741,1800350475,5
531,1807650428,4
537,1808405417,3
4379,1802813191,4
1598,1808403441,5
3228,1808403209,1
2409,1800071536,4
2678,1808406133,3
2361,1807993019,4
29,1808405417,5
2369,1800096889,5
3389,1808415451,4
4790,1808410707,3
1541,1800134855,5
1183,1800083083,5
1602,1800039321,5
3573,1808416901,5
338,1800379216,4
743,1807993019,4
492,1808406634,2
5345,1808403030,5
59,1808403981,5
1251,1800128578,4
485,1800249089,4
6067,1800243088,5
3060,1805537012,3
2305,1804170974,5
1945,1800021096,5
3694,1807432594,5
5006,1800019214,5
1230,1807993019,3
1258,1800161266,5
5802,1800174285,3
2115,1800131296,5
4939,1808405428,5
6900,1807592188,3
4378,1808421437,1
6149,1800064266,5
5008,1800353749,5
4581,1808429955,1
2359,1804383585,5
1853,1800353550,4
3821,1800021677,3
1116,1807839027,4
2468,1807426893,5
665,1800096930,5
4597,1800353571,5
990,1800101874,4
78,1807463607,5
460,1800019111,1
9,1800379216,4
3927,1800061638,5
954,1808429955,2
1053,1808404841,5
1712,1808440470,5
5545,1808405417,4
4154,1808403742,4
6137,1807657647,5
6184,1800023244,5
4899,1800340823,4
4279,1808429530,4
2776,1800019337,4
4259,1807993019,5
5974,1808437039,5
4551,1804738128,4
5653,1800287988,5
432,1800246199,5
7523,1800070872,5
3636,1808418721,2
2551,1800288820,4
6195,1808431831,4
900,1807432594,4
1963,1800252514,4
2067,1805535156,5
2658,1800121659,5
2349,1808404459,4
3169,1804322789,1
6810,1800025607,5
2356,1800178964,4
2827,1800026557,4
701,1808406133,5
2395,1808404742,5
2770,1807993019,3
4250,1800130362,5
7401,1800212880,5
4351,1808405886,4
2558,1800091074,4
950,1800018632,3
5447,1808433117,3
5132,1808421437,4
3932,1808404398,3
7051,1808405417,3
2977,1804578215,4
4757,1807428853,4
2838,1808416901,5
1142,1800058368,4
5051,1808409330,3
1901,1800026398,5
1583,1808405417,5
633,1808410707,2
2620,1800022982,5
4387,1808429384,4
2771,1804828801,4
7568,1808505356,5
3127,1808435651,4
1099,1800019594,5
2320,1800552752,4
272,1807812168,5
4003,1800026398,4
3718,1808403329,5
6091,1808402936,2
3714,1807428619,2
3117,1807428619,4
3808,1800201636,1
700,1800382254,4
5206,1800189499,4
2694,1800379216,4
3527,1800106616,5
1479,1804738128,5
4271,1807645166,3
4798,1800354088,5
3877,1808404170,1
6414,1807839027,4
2545,1808402795,4
559,1800025345,3
3185,1800018802,5
5843,1807432594,4
4522,1800023362,5
5876,1808404742,3
3737,1800025331,4
4416,1802813192,1
4922,1807993019,4
7570,1800024744,2
1659,1808412006,5
4930,1800353571,5
3474,1800074058,5
6466,1800099342,4
1856,1800018639,5
2556,1807761085,4
6539,1808420114,4
2732,1808413978,5
1845,1800023715,5
5113,1808403329,5
4447,1808511916,1
915,1808431865,5
2005,1800021847,4
6684,1800018710,4
4901,1800025462,5
7164,1800185256,5
4447,1808505350,5
3169,1808403742,4
3146,1808410707,4
1152,1800242776,5
3661,1800238182,4
213,1800018850,3
3196,1800218470,5
1248,1800018710,4
6863,1804383575,3
2988,1808403441,5
3721,1800193312,5
5896,1800200012,5
1964,1800182038,5
1683,1800421139,1
6938,1804892925,5
4851,1808465610,4
6753,1807838809,5
408,1808405417,5
6595,1804288900,5
958,1800353559,5
4598,1800026398,5
5651,1800233344,4
1464,1804383571,5
2013,1800112642,5
6456,1800025486,5
834,1808435494,4
4990,1800126327,4
131,1800023559,5
2639,1808443070,4
1864,1800354108,5
4437,1808405428,5
521,1808404300,1
7635,1808412006,5
2853,1800319059,5
2639,1808437167,5
5018,1808421437,4
69,1807432594,4
2033,1808412006,3
3434,1805535156,1
990,1800360582,4
175,1807432594,4
7041,1800197968,5
1022,1808405428,5
7522,1800097711,5
1391,1800021531,4
205,1808403949,3
4319,1800120902,5
3686,1808404459,3
3309,1800108021,5
979,1800023586,5
115,1800049677,1
4395,1800230976,5
878,1800344656,5
4908,1800019151,3
245,1800109653,3
7525,1808403030,5
6539,1800023362,4
3046,1800121659,4
2791,1808404841,3
2460,1800185256,5
7375,1808414381,4
2629,1808411857,3
1916,1800231636,5
777,1804892925,5
2564,1808437039,4
3678,1808464298,5
5846,1808421437,5
3781,1807432594,4
4414,1800232941,4
7095,1808403329,4
4445,1808403329,5
765,1807599125,4
4503,1800020724,5
3552,1808405428,5
6540,1807839027,3
4534,1808418410,5
6743,1802821120,5
4402,1804383595,5
441,1800136282,1
5613,1804713420,5
3523,1802957991,4
5890,1800353817,5
6938,1808404541,4
7293,1800019531,4
4181,1808403981,1
6450,1800169924,4
3539,1808416901,4
990,1800023302,4
5716,1808404622,2
6082,1803454613,5
5616,1804383751,4
5371,1808440470,5
7168,1800026443,5
7392,1808418750,5
6678,1800026398,5
5305,1807428619,5
1512,1800062915,5
803,1800061638,5
4795,1800290380,4
6465,1807745519,5
2766,1800064784,5
386,1808404549,4
5632,1800030906,5
2580,1807428619,5
1668,1800019955,4
1853,1800024725,3
5206,1800059603,4
4194,1800021505,5
1925,1800185256,5
7609,1800026398,5
3888,1800162089,5
131,1800082838,2
460,1800182364,5
4290,1807432830,5
497,1807426890,5
2743,1807743620,4
2017,1807993019,1
2270,1800147492,5
4347,1808403329,2
2398,1800043183,1
4321,1800353749,5
6771,1808403441,5
2961,1800024802,5
5303,1807809262,5
2949,1800019594,5
4836,1800244920,5
6429,1800021136,5
2259,1808418721,3
2143,1800100108,5
282,1800421139,5
1853,1808404541,4
4240,1807731530,4
6936,1808498798,4
3081,1800353749,4
990,1800108297,5
3895,1800019304,4
6792,1800022982,5
6448,1807455542,5
3724,1800019244,4
5780,1800318700,5
4402,1800202438,5
3262,1800444945,1
334,1808415480,1
1732,1808418750,4
5802,1800085992,4
2108,1800019520,4
4184,1800046032,5
6465,1800023179,5
1431,1800352372,2
2911,1800205324,5
1460,1808405428,5
6860,1807428619,5
4461,1807428619,4
173,1807592188,1
6725,1807592188,2
7294,1807812168,4
3927,1800080788,5
2029,1808433117,5
5815,1807858198,2
331,1808404450,1
4060,1800023559,5
6384,1807745519,4
696,1808437039,5
5158,1800252514,5
5502,1800379216,5
5977,1800250286,4
1864,1800248136,5
1974,1800147492,4
234,1808404742,5
2663,1808404622,5
728,1800354770,2
4725,1808403703,3
6324,1808404170,3
5521,1807993019,3
453,1800353817,5
4781,1800038628,5
3528,1807839027,4
5083,1800101106,4
1209,1800023786,5
5083,1800264356,4
7139,1808405515,4
7194,1808431618,5
3162,1800022654,5
3821,1800250433,1
7372,1808405417,5
2231,1808405417,5
1819,1807592188,5
2507,1808435941,5
5824,1800353817,4
2290,1808437167,4
2481,1800035407,3
7397,1800020296,5
6096,1800018676,3
3154,1808465610,4
6248,1808429530,4
1142,1800020333,3
998,1804383585,5
4570,1808415480,1
418,1808418750,1
3913,1802761123,5
3488,1800265585,4
1078,1800026557,5
6893,1808465610,4
5364,1800018578,4
2102,1807592188,5
2103,1808405417,5
2133,1800367007,5
2452,1800099328,5
480,1808414381,4
460,1800019246,3
2688,1800166140,4
4810,1800025180,1
5062,1808437167,1
7051,1807432594,2
6839,1800086295,5
6449,1807592188,5
152,1800365855,4
6397,1808404300,3
5802,1800046832,4
3685,1808418410,4
6166,1808409321,5
4695,1807793661,4
131,1805535161,3
697,1807432594,3
2609,1800444945,3
3696,1804713423,5
5139,1800019955,5
1165,1808435941,5
1627,1800018676,4
3034,1807432594,3
4878,1804738128,5
2673,1808405417,2
6099,1808406133,4
5552,1808465610,5
6511,1804104826,3
2764,1807592188,3
1113,1808419077,1
6387,1800028267,5
5379,1800183737,5
5507,1808412615,3
5254,1800064784,5
5177,1808435941,5
5475,1800258471,5
1579,1800061831,5
4386,1808404170,1
1216,1808404841,4
6518,1807839027,4
3307,1807816319,5
4110,1800552752,4
5104,1807993019,4
6402,1808411901,5
5902,1800127186,4
1101,1800352350,2
3869,1800217234,5
4625,1800096752,1
5942,1800018710,4
722,1804476698,4
4069,1808456789,1
3020,1808412410,4
6772,1808405757,5
4088,1800216534,3
5630,1808404170,1
3084,1808405428,4
5523,1808415480,1
1387,1805535145,3
6727,1808416901,3
1278,1800076796,5
3278,1800171299,5
5462,1800037822,4
990,1800258858,4
5896,1808404742,5
3245,1800444945,5
2989,1808416901,4
4636,1800030551,4
2394,1800102790,4
6792,1800156726,1
6129,1807428619,4
456,1807531038,4
1435,1808405757,5
3561,1804170974,5
6854,1804379952,3
2481,1800128578,4
3527,1800424121,5
4315,1800020459,1
803,1800019665,5
6733,1808403441,4
4583,1800020871,5
6474,1800316893,4
85,1800123609,5
1940,1808411901,2
1799,1800353571,4
831,1807809247,5
1444,1808418410,3
2356,1807634517,5
2481,1800019191,4
1962,1808403030,4
2629,1808402918,4
4820,1808415480,1
1003,1808437167,4
1847,1807432594,4
1145,1807731530,4
3953,1800362940,4
5649,1808418671,1
131,1800018844,3
3760,1804749968,4
2539,1807839027,2
2357,1808405428,5
2390,1800019154,2
7138,1807579301,5
4443,1808420230,4
2062,1808405650,5
1933,1808403742,1
7047,1804358309,5
261,1807432594,5
6964,1808403981,1
506,1805535166,4
4839,1808402795,5
5192,1800149361,3
4064,1807592183,5
3895,1800290380,4
7079,1800021161,5
4594,1808405417,5
6114,1808405417,5
3633,1800421139,4
6740,1807859491,5
3030,1800026398,1
5714,1808404742,5
1814,1808403329,4
4304,1808414381,5
5382,1807592183,5
3237,1800174173,5
7573,1800020489,5
7312,1808441846,5
3196,1800025762,5
2585,1800137312,5
6719,1800352367,5
5206,1800020102,4
5424,1808403030,4
1212,1807776045,5
4720,1807743620,5
414,1802761123,5
4370,1808443070,5
3755,1804361439,5
3755,1807809591,2
7406,1800128275,5
3607,1808403981,4
6040,1800019531,1
1957,1800109819,5
4789,1804090611,5
2632,1800085744,5
2103,1802771069,5
1547,1800359660,5
5223,1808435941,5
5855,1808465610,5
6289,1807634842,5
690,1807428940,4
3874,1808418410,4
7360,1808396013,5
245,1802813191,4
5075,1808429384,4
7318,1807743620,4
2812,1807745754,5
6564,1804589078,4
1969,1808410814,1
5992,1803453994,5
1513,1800179562,4
5331,1808403329,5
5057,1807816319,3
3434,1800285442,5
533,1800353483,4
7326,1808406634,4
4777,1800202853,5
7465,1808418750,4
4535,1800153918,5
5142,1804516785,1
7026,1808411857,5
4416,1800051995,4
1406,1808411888,3
7474,1800379216,4
3822,1808412294,4
4402,1800018600,4
4201,1800444945,4
414,1807428853,5
5896,1804536434,4
2134,1807743620,1
6842,1808412006,2
5205,1800250001,4
5641,1800082735,5
990,1800069071,4
7053,1800128578,5
4289,1800019665,4
4741,1807432594,5
5969,1808402795,3
6155,1800020307,5
7418,1807839027,5
1780,1804094774,5
3739,1800071965,5
990,1800254785,3
5799,1800243088,5
4600,1807428619,5
6965,1807657195,5
2041,1808403030,4
6644,1808405048,5
3838,1800067855,4
1462,1800071079,1
6204,1804476879,5
2611,1800245898,5
3052,1800341693,5
1992,1808404742,5
2561,1807993019,3
5176,1807530862,4
4018,1808404477,5
6171,1800240409,5
6318,1808412006,5
3343,1808421437,4
265,1808443070,5
3683,1807993019,1
1370,1808402795,4
5116,1800341783,5
5177,1800159233,5
713,1800019304,5
931,1808431865,5
5501,1800019478,4
5198,1804828801,5
6281,1800320052,1
4122,1808465410,2
5325,1808404398,1
6209,1808402795,3
1164,1800444945,5
5421,1804476862,4
3869,1800068037,1
7187,1808404170,2
6202,1808420230,4
1479,1808403441,1
2892,1807432839,1
4481,1808403981,5
6980,1808403329,4
4570,1800026332,5
6087,1808465495,4
436,1800257547,5
4292,1800269631,4
597,1800351121,5
4504,1804090611,5
2934,1808418410,1
2558,1800097553,4
744,1800259390,4
5168,1808437039,4
1359,1800112611,4
7599,1800021959,5
2149,1800341783,5
7139,1800070006,5
5228,1800136335,4
3130,1807839027,4
6209,1808409330,4
6595,1800118520,5
5821,1808416901,5
1011,1804133339,1
6753,1800018964,5
4119,1802771203,4
2120,1808467432,5
731,1808405428,5
6530,1808440470,5
5744,1807455538,4
5241,1808465610,5
950,1807599125,5
3257,1808405708,4
3897,1807657647,5
5977,1800051995,4
4823,1800379216,4
3702,1807776067,5
780,1808402795,2
213,1800068492,5
4406,1800102800,5
549,1800019665,5
7094,1808418750,4
517,1808416650,5
1423,1800026398,4
2981,1804539549,5
2566,1807428619,4
3044,1802813191,5
4443,1808421437,4
3650,1804666512,4
4834,1807428619,5
6388,1808433117,1
4452,1800197968,5
6539,1800264356,4
549,1808421437,5
3586,1807598785,4
5314,1804857429,2
2392,1808418410,1
994,1800064675,5
883,1804713420,5
1002,1800147412,4
2420,1808418671,4
1454,1808403981,4
4687,1808403511,5
5201,1808405886,5
5894,1808437039,5
152,1800117181,5
6032,1807800000,5
6790,1807432594,5
2669,1807432594,5
4756,1808405428,5
6702,1800019594,5
7346,1800179955,1
3134,1800019665,5
3452,1804090611,5
2324,1800340927,5
3760,1800235870,5
2837,1807839027,4
5843,1807428619,5
1709,1808403030,5
2356,1808403441,5
5324,1808409330,5
7187,1808405886,5
5525,1807816302,5
4880,1807839027,5
4339,1800101006,5
505,1808414381,4
7558,1808413751,1
1547,1800018659,4
6079,1808402795,2
1564,1808405757,3
131,1800184387,3
7336,1808414381,5
6719,1800020715,5
2541,1800020058,5
5948,1800172132,5
5413,1807428619,5
4984,1807879445,4
2085,1808405082,1
2005,1802771072,3
4688,1808435938,5
6184,1800019512,4
207,1800127186,3
4936,1808451445,1
1094,1808405428,4
6040,1807839027,1
4339,1800093144,5
4367,1808409320,5
5060,1800264356,4
4402,1800354795,5
569,1800274215,5
15,1808437039,4
6010,1800018810,4
3921,1808416650,2
6227,1800018639,5
5381,1800201304,5
6868,1807839027,3
5777,1800018857,4
3670,1808429384,3
6071,1800121659,5
4673,1807530196,3
4980,1808405417,5
3111,1800026332,5
3321,1800190269,5
4683,1808441846,3
6739,1807592188,2
2146,1808412549,5
114,1807816302,1
85,1807745519,5
4462,1808404541,4
6233,1808412044,5
2207,1804361439,4
1044,1807993019,2
4200,1807432594,5
4402,1800026332,5
6748,1800194298,5
488,1807592188,5
6288,1800246515,5
7437,1808403981,4
2135,1800021513,2
1174,1808446833,5
6781,1804738128,5
3385,1807457672,1
3083,1807428853,5
6497,1800107656,5
990,1800147981,4
3835,1800444945,5
2320,1800050870,5
3099,1808403949,3
260,1808406133,4
5958,1800139980,5
3876,1807812147,4
3384,1800019794,5
1302,1808465610,4
5546,1808405428,4
3702,1807428940,5
1668,1800242003,5
6837,1807993019,2
6573,1800025962,5
623,1808429384,1
3444,1807537463,5
6932,1800052183,5
6452,1808405428,5
1218,1805540029,5
2435,1807816356,1
5976,1808403030,1
4548,1800022899,3
2481,1807437044,4
2369,1807428619,3
5083,1800066993,5
4175,1808412549,5
7016,1807428853,5
17,1807428853,3
1184,1800111258,5
1445,1800214928,5
6533,1804476862,5
5599,1800184149,5
76,1807743620,4
2005,1807858487,4
3619,1808402936,4
3332,1807537463,5
2629,1808404300,3
7591,1807858516,4
245,1800061638,4
66,1800194601,4
853,1800064266,1
3037,1800161887,5
3074,1808451090,3
2356,1800276934,4
6595,1808409321,3
4296,1800161619,4
7072,1808405417,4
342,1800419499,4
1756,1800018755,4
3085,1800296784,5
5581,1800051995,4
1323,1808409330,5
1628,1800070006,1
3801,1800018676,4
6454,1808431865,5
2353,1800181342,1
4292,1808402790,5
3741,1800191465,5
2966,1807993019,5
5206,1800192265,4
3311,1800021290,5
6296,1804383585,5
2194,1800026398,5
6903,1808419754,4
1769,1800227659,4
2597,1808429955,2
5206,1800192012,4
6605,1808418750,4
2679,1800128052,5
2320,1800029623,5
5950,1800121659,5
6282,1800019037,4
3894,1800072405,5
2242,1808404300,4
1337,1808405886,4
3973,1800217234,5
2548,1808403329,3
2470,1800142296,5
7404,1804090599,5
2773,1800019531,4
5031,1807455542,4
556,1808429955,5
1173,1800018676,5
5902,1800121659,5
2522,1808440470,5
213,1808410341,4
3750,1808443070,5
5206,1800133635,4
5924,1800131296,5
7484,1808465610,3
2690,1800021967,5
4729,1808439408,1
883,1800261897,4
5151,1807776045,4
2316,1800182293,5
2160,1808429384,5
5896,1808412410,4
7359,1807432839,1
1142,1800150111,4
1189,1808416901,1
7423,1808403329,5
7088,1808467432,5
2689,1804476866,4
5203,1807428853,1
2836,1807428853,4
4898,1808405428,5
95,1800367007,5
5421,1800024314,5
7119,1800233344,5
4060,1800421139,5
3385,1800353749,5
5829,1803454613,5
2143,1800129586,5
2343,1807839027,3
2135,1800080788,5
6265,1800019665,5
7380,1808404439,1
2390,1800059603,3
3290,1808404439,4
2276,1807859491,3
3741,1804104810,4
5302,1808404398,5
5715,1800105827,5
7016,1808402795,5
6792,1800041121,4
7094,1804090603,4
372,1807816319,4
4570,1800052649,4
5754,1800019304,5
5211,1800243088,5
4964,1804383678,4
2320,1800290380,5
7278,1804861086,4
2062,1800161524,5
1418,1805535156,4
1258,1800151836,5
2325,1808440420,5
7156,1807537463,5
778,1807537463,4
2899,1804476701,4
4181,1807592188,1
4939,1807858508,4
2183,1808440470,3
4823,1800071079,5
3631,1800147492,4
3557,1807428619,4
46,1800026398,5
6100,1800169436,5
1740,1808403329,4
6570,1807428619,4
1480,1800296948,4
1483,1808437039,5
4833,1800243791,4
7009,1800244920,5
5157,1800233344,5
3625,1800421139,5
4523,1807816319,4
7502,1807537463,5
5032,1800088353,5
3441,1800202853,5
7097,1800354346,5
3067,1808404549,5
498,1800352372,5
4402,1800125918,5
6786,1808443070,5
4720,1807800000,2
3367,1800019594,5
5715,1803248871,5
1984,1800379216,3
6808,1807428619,4
1126,1800197968,5
2939,1804539549,5
7421,1800022439,3
2511,1807751013,5
7444,1808431831,5
1506,1800140339,4
6380,1808412549,5
6418,1800350977,3
7375,1808435941,5
6254,1808405428,5
6539,1804364755,4
234,1800024381,5
2421,1800421139,3
4459,1805540029,5
7544,1808410707,3
2854,1800024071,5
5977,1800183637,4
5612,1804383585,4
2874,1800082075,5
4619,1802814933,5
4091,1808416901,4
6854,1807485310,4
6792,1800024275,4
27,1807485310,4
3625,1807733710,5
6418,1804749968,2
1387,1807428619,5
2538,1807816319,5
4891,1807432594,5
5802,1800353749,4
5584,1800267628,4
702,1800076081,5
5525,1807743620,5
6,1800285442,5
2345,1808412006,3
4507,1808403030,5
1270,1808437167,1
3995,1808465610,4
5603,1808404300,4
6902,1800018844,3
1331,1807428619,5
6240,1800424121,5
3625,1804476882,5
4818,1808495469,5
4402,1800143814,4
4801,1807839027,4
5783,1800020333,5
5531,1808429384,4
1018,1800025778,3
210,1803454613,4
2246,1808406642,4
6091,1808409320,3
6986,1800024813,4
4023,1800235258,5
5896,1800189499,4
1991,1800203863,5
2896,1800061919,4
2074,1800025816,5
1822,1800350475,5
1346,1800256439,5
6792,1804383671,5
2320,1800048705,5
6454,1808405428,5
5144,1800243088,5
6226,1800102868,5
6474,1808416650,5
5648,1807428853,5
2699,1800354167,5
7426,1800121659,5
7129,1808443070,4
2719,1800020835,4
3257,1807537463,5
6855,1804892925,4
3711,1808414381,1
1206,1800128597,4
4164,1808429955,1
3829,1800021677,5
2679,1800046032,5
475,1807428619,5
6608,1807858520,5
31,1808405428,1
2594,1807428853,5
4951,1800072405,4
2003,1808435938,5
6955,1800021531,5
2905,1800046058,1
4995,1807537463,5
4004,1800128578,5
5294,1800020664,5
6669,1800024141,5
4187,1800020871,4
6388,1808405417,5
5706,1808405428,5
6260,1808429384,5
5934,1808429955,5
5069,1800082735,5
6021,1800244920,1
2204,1800212379,5
2409,1800058326,5
4722,1808412549,4
2838,1800085537,3
7360,1800019301,5
2200,1800275097,5
4447,1805540029,5
5077,1800023863,3
5029,1805540036,5
3179,1804713423,5
4538,1804383585,4
2783,1807426884,4
2906,1800024791,5
5939,1800026332,3
7399,1800030880,3
3722,1800344656,5
6685,1808421437,4
4376,1807592188,5
1276,1808403329,4
2205,1800023302,5
6539,1808437167,3
3983,1800074038,5
3159,1804170974,4
6764,1807858487,3
3162,1800022212,1
1941,1800276216,4
6921,1800257547,5
7001,1800023786,5
6476,1800350475,4
81,1808402795,4
4252,1800353817,5
5771,1807839027,3
6807,1808409320,5
5992,1807485310,5
2346,1800022026,5
1427,1808402795,4
2320,1800060004,5
4982,1807993019,1
4363,1808405417,5
2622,1807579301,4
6842,1808440470,3
1099,1800127733,3
309,1808420114,4
2454,1800135464,5
6509,1800233344,1
6661,1800022369,4
3488,1800155580,5
3298,1800238182,3
2464,1807432594,2
4847,1800340431,5
1719,1804713423,5
7053,1800353749,5
3746,1802953401,4
6355,1804133343,4
2508,1800363192,5
4959,1800023841,5
5582,1800413770,5
508,1808403030,5
7146,1800035973,5
3080,1800354405,1
990,1800177744,3
6792,1800143439,1
4642,1808405417,5
5148,1800420528,5
5419,1800024682,4
2461,1800234527,5
5413,1800099328,5
800,1808404170,5
2400,1800205324,5
7200,1800147492,1
6045,1800341652,4
4437,1807428619,5
3186,1808440470,5
821,1808404742,5
6269,1808418410,2
1744,1808411942,1
2821,1808509539,4
4331,1808456789,4
1662,1808403030,4
1684,1808412006,5
4473,1800021618,5
461,1800193490,5
2869,1808404477,4
3791,1800161518,5
1634,1808440575,1
6792,1807485310,4
5528,1808439335,5
3523,1800161524,5
4562,1800152431,2
4392,1807809293,5
417,1808404541,5
5715,1800124781,5
3169,1800026332,4
7533,1807859436,5
1545,1807437044,3
3313,1800018991,5
3649,1808404170,1
2332,1802837000,4
2195,1808414381,5
883,1800019618,3
3022,1802761041,5
5529,1807428619,4
3254,1808405417,4
6856,1800185256,5
5668,1800424121,5
5989,1808429384,5
1001,1804090603,5
6222,1800026443,5
432,1800166180,5
2020,1800182293,5
1642,1800243949,5
5890,1808439458,1
6184,1800253182,4
5229,1800235955,5
6039,1808418410,1
3222,1800120730,3
4357,1808474115,4
7053,1804383585,5
6792,1802760268,4
7218,1808410707,3
7397,1808412410,2
609,1800150158,5
7479,1800260807,5
3260,1804383671,5
136,1808402795,3
3867,1808414381,4
6465,1800221025,5
4828,1807799964,5
7115,1804516780,1
3425,1808405417,4
5850,1800264832,5
600,1807839027,1
2590,1808403329,3
7038,1808402936,4
6854,1800018844,2
4983,1807634513,4
3442,1808443070,2
7019,1808404541,3
2910,1808404659,4
3767,1800050982,5
1853,1808412006,3
1365,1800020133,5
5662,1800022581,5
6677,1804288900,5
743,1800019594,5
5230,1800024894,3
5523,1807428619,4
7394,1807428619,5
2895,1808405757,3
4551,1800018933,5
2059,1800421139,2
4324,1808435651,4
6463,1800048758,5
1946,1808416650,4
6633,1807993019,2
4119,1800155580,5
5584,1800193033,5
7222,1800023134,4
1835,1807733433,5
3702,1807858503,2
5124,1807784268,4
4923,1800026443,5
109,1808411888,5
3950,1807839027,4
5977,1800151797,4
3907,1808465610,5
2666,1800360158,4
1941,1807761085,5
4590,1800341568,2
6651,1800354125,5
3479,1807812147,5
7227,1808405757,3
5152,1800018722,5
1265,1807812168,4
1547,1800361193,5
2390,1800026019,3
393,1800038763,3
1602,1800111258,5
3005,1800193419,4
6321,1808437039,5
984,1808405757,2
3596,1800360158,5
990,1800034690,4
3776,1808443070,5
947,1808465610,4
87,1800332388,1
131,1800041299,4
3429,1804857429,1
3683,1805540036,2
3052,1800216534,5
1188,1808465495,5
3582,1808403441,5
4113,1800313263,1
2637,1804383575,5
2504,1800020154,4
4553,1808403981,1
3981,1800350099,5
938,1808508107,5
5216,1808429384,5
5850,1800018548,5
7009,1800353825,5
335,1807428853,5
7468,1808437167,5
5147,1808405417,4
2532,1800340433,1
2526,1808421437,5
1247,1808403441,5
4402,1800291767,4
1849,1800018914,5
6858,1808412044,2
4104,1800019048,5
2605,1800219620,5
4208,1800251150,5
3314,1800025778,3
3380,1800238182,4
3089,1807428619,5
6465,1800365664,4
2356,1800018805,4
131,1800238340,3
993,1808429384,5
2005,1800283691,4
3805,1800061638,4
777,1807809591,4
2026,1808405250,4
3395,1800258211,5
5296,1808405428,5
686,1800279734,5
5863,1808414381,4
1443,1807428619,5
3672,1800367822,5
5622,1808435938,3
1355,1808404439,1
5350,1808420114,4
6057,1800444902,5
6839,1800161887,3
6844,1800421139,5
2005,1800270665,4
5056,1800018548,5
6499,1800145098,4
1833,1808416901,2
6410,1808403030,4
6849,1808416650,3
6187,1800421139,4
1219,1804104826,3
369,1800020102,5
1366,1807776036,5
5231,1800023302,3
1391,1807428853,4
879,1807428619,5
5991,1804555495,4
2435,1807751240,1
7328,1804379947,4
2618,1808404742,4
6522,1800353910,3
476,1800023586,5
7001,1800083083,5
2390,1800350597,2
7167,1804738128,5
67,1800161524,5
5128,1807432594,5
7635,1808405374,5
5762,1800071729,5
6373,1808414381,4
1089,1808465610,4
6041,1808402936,4
2558,1800045201,5
329,1808404742,5
7006,1800419889,4
768,1808403329,4
3479,1807834462,2
3508,1800031989,1
6441,1807743620,4
3928,1800072900,5
5205,1800353555,5
2585,1800026237,4
5785,1807592188,4
4274,1808440470,4
6063,1800217371,5
326,1807731530,4
2146,1808410707,4
6792,1808396041,1
6796,1808405886,3
2967,1808405428,5
3286,1807463607,4
7613,1800249503,5
5405,1802956884,5
5991,1805535166,3
2481,1800247298,5
5253,1800350475,5
3421,1808405650,5
1687,1800019665,5
7624,1807839027,3
4935,1800394674,5
7555,1800128578,5
2586,1807432594,5
1472,1808420114,4
3321,1800111258,5
3597,1808405308,5
6465,1807634444,5
5036,1808443634,5
6510,1808409407,4
4012,1800129586,5
2390,1800419885,5
6083,1800127452,5
2659,1808404541,4
3665,1808415480,5
3056,1807745519,5
7226,1800244920,5
2281,1808443070,5
6474,1800216534,5
7048,1807428853,4
3626,1800238182,3
6576,1808421437,4
3994,1808409330,5
4178,1800261957,5
631,1808403062,2
2361,1808403329,4
6748,1804486105,5
267,1808421437,5
4416,1804090611,4
255,1808404477,5
957,1808404010,4
4758,1808405428,5
5093,1800302358,4
6010,1800420000,4
919,1808443070,5
1624,1800023362,4
352,1808403329,5
2946,1808405048,5
7309,1800026055,5
3974,1808404170,1
1958,1800026398,2
6539,1803248906,4
4562,1800022746,5
2155,1808416901,3
3117,1807993019,2
4399,1804892925,1
2390,1800049722,4
6792,1800353817,5
3735,1808412006,5
798,1800258924,4
6418,1804578191,2
6792,1800152650,5
2006,1800195741,4
5529,1800108021,5
4460,1800227783,4
4389,1800074038,5
3631,1807426897,5
1722,1800050029,5
550,1800120663,5
7148,1800096388,5
7007,1800252514,1
6792,1800269003,4
19,1808465610,3
5038,1800026398,5
2958,1807428619,5
1838,1804147056,2
7312,1807993019,5
2080,1808439335,5
2509,1808415480,1
4448,1808406264,4
4083,1808416650,5
6812,1808429384,1
7501,1807428619,5
6858,1800021513,4
7582,1800229308,1
2108,1800148868,5
6738,1800021212,1
5009,1800110305,5
3838,1808409407,1
6282,1800353571,3
5206,1800190772,4
432,1800060483,5
1355,1804329549,4
171,1808437039,4
5659,1808449735,5
5769,1804476866,4
2481,1804383552,4
5897,1808465495,4
3169,1800018938,4
1892,1808404170,1
4332,1808403329,4
4388,1800421139,3
5968,1808405348,1
6202,1807428619,5
4411,1808409320,5
853,1807993019,1
3895,1802761123,4
611,1800223031,5
3235,1804738128,5
4410,1808403981,5
2025,1800026643,4
131,1800061831,4
2771,1800253370,3
6669,1800020133,5
7194,1808440470,5
5001,1800125435,5
5184,1800059368,5
1464,1800128578,5
5119,1808465610,4
6525,1805535166,4
